2021-04-20T17:05:50.545
1, -5.880000000000001, -10.478000000000002, 1.476, 0.0, -6.174000000000001, -6.911999999999998, 8.866, -7.756, 9.504000000000001, -6.240000000000001
2, 0.0, 2.29, -7.986, -6.266, -6.300000000000001, 9.45, 9.696000000000002, 1.1339999999999997, -4.699999999999999, -5.277999999999999
3, 13.319999999999999, 1.452, -8.064, 13.709999999999999, -12.104, -10.224, 9.464, 0.0, -5.683999999999999, -4.465999999999999
4, -7.644000000000002, -9.72, -9.632, 8.943999999999999, -11.790000000000001, 7.775999999999999, -8.495999999999999, 0.6739999999999999, 4.200000000000001, 8.092
5, -7.86, -8.819999999999999, 7.2540000000000004, 0.0, 1.62, -10.2, 7.766, -5.159999999999999, 3.8160000000000007, -7.281999999999999
6, -9.36, -7.904000000000002, -9.503999999999998, 5.381999999999999, -10.268, -9.78, -11.392, -10.271999999999998, -11.04, 3.12
7, 1.536, 8.632, 0.0, 0.0, 0.0, 0.0, -8.088, 10.816, 0.0, -12.768
8, -3.939999999999999, 0.3620000000000001, -11.34, 0.8959999999999999, 0.0, -8.398, 0.0, 3.016, -5.74, -12.636
9, -8.294, 8.527999999999999, 0.0, -6.259999999999999, 4.498000000000001, -10.41, 1.1840000000000002, 7.700000000000001, -7.252000000000001, -2.8400000000000003
10, -9.824000000000002, 1.8120000000000003, -9.569999999999999, -11.84, -9.839999999999998, 4.399999999999999, 3.168, 0.0, -12.672, -1.8259999999999992
11, -3.540000000000001, -12.0, 8.244, -9.336, 3.406, -9.464, -11.232, -5.380000000000001, 6.687999999999999, 6.204000000000001
12, -9.472000000000001, -6.2139999999999995, -9.282, 2.662, 8.232, -3.1020000000000003, -9.336, -8.04, -7.59, 8.267999999999999
13, -9.744, -4.620000000000001, 0.0, -14.448000000000002, 0.0, 0.0, -8.992, 9.120000000000001, 0.0, -9.824000000000002
14, -6.8999999999999995, 9.884, 7.756, -5.61, 0.0, -9.452000000000002, 9.282, -8.424, -11.712, 8.45
15, 1.2080000000000002, -2.407999999999999, -10.780000000000001, -6.591999999999999, -12.546, -11.68, -10.206, 9.984, -12.080000000000002, -11.36
16, 0.0, -9.984000000000002, -7.86, 0.0, -8.28, -12.844, -8.352, 8.092, -12.347999999999999, 0.6180000000000001
17, 13.649999999999999, -9.491999999999999, -6.379999999999999, 0.0, 0.0, 2.0719999999999987, 2.4639999999999995, -4.319999999999999, 0.0, 0.0
18, -6.975999999999999, -7.400000000000001, -5.536000000000001, -6.783999999999999, -8.940000000000001, -12.180000000000001, -5.999999999999998, -5.537999999999999, -4.631999999999999, -9.889999999999999
19, -5.375999999999999, 0.0, 0.244, -6.678000000000001, -10.02, 11.424000000000001, -13.248000000000001, 0.0, -10.438000000000002, 2.838
20, -8.768, 8.736, 0.0, -3.630000000000001, -11.400000000000002, 8.76, -8.495999999999999, -9.152000000000001, -8.5, -8.84
21, 7.462000000000001, -9.575999999999999, 0.534, -5.043999999999999, 12.832, -7.3439999999999985, -8.224, -11.55, 6.432, -11.040000000000001
22, 12.390000000000002, -13.104, 0.31400000000000006, -8.207999999999998, -9.952000000000002, -10.368000000000002, 12.21, 0.0, -8.432, 11.144
23, 0.6579999999999999, -11.616, -9.491999999999999, 4.8839999999999995, -11.476000000000003, 7.369999999999999, -6.63, 4.919999999999999, 3.24, -10.902
24, -9.84, -7.568000000000001, -11.718000000000002, -4.290000000000001, 2.039999999999999, -9.695999999999998, 7.384, 8.371999999999998, 1.4160000000000013, 1.7679999999999998
25, 5.068000000000001, 9.432, 0.0, 4.264000000000001, -9.536000000000001, 5.121999999999999, -9.728000000000002, -5.909999999999998, 2.6879999999999997, -11.712
26, 1.8000000000000003, -12.168, -6.719999999999999, -3.42, -9.728, -3.4100000000000006, -4.488000000000001, -5.588, -5.0699999999999985, -5.540000000000001
27, -9.856, 3.8080000000000003, -10.751999999999999, -7.15, -10.751999999999999, -9.568, -3.2600000000000007, -7.4879999999999995, -7.8279999999999985, 0.0
28, -10.96, -8.712, -8.879999999999999, 8.866, -11.240000000000002, -2.323999999999999, -8.288, -8.928, -6.804000000000001, 0.0
29, -6.111999999999998, -5.632, -11.447999999999999, 1.3859999999999988, 7.127999999999999, -6.089999999999999, -10.098, -11.776, -4.157999999999999, -10.836
30, -6.6400000000000015, -11.172, -5.729999999999999, -6.384000000000001, -4.788, -8.636, -5.536000000000001, 0.0, -11.664, -7.991999999999999
31, 7.263999999999999, 10.463999999999999, -7.436000000000001, 6.182, 4.832000000000001, 14.399999999999999, -5.922000000000001, 1.080000000000001, -5.160000000000001, -4.64
32, 6.072, -6.552000000000001, -7.120000000000002, -7.295999999999999, 7.703999999999999, -8.169999999999998, -5.39, -4.42, -8.189999999999998, 2.88
33, -7.3439999999999985, 3.3000000000000007, -8.670000000000002, 3.724, -9.856000000000002, 0.0, 10.164, 8.398, -9.350000000000001, -7.922
34, -4.862000000000002, -5.459999999999999, -9.044, -9.533999999999999, -11.628000000000002, -3.096, -13.072, -4.530000000000001, -11.049999999999999, 5.698
35, -4.032, -8.664, 0.0, -11.712, 10.948, -4.984000000000002, -9.071999999999997, 7.631999999999999, -10.143999999999998, -10.668
36, 2.4719999999999995, -4.72, 5.2139999999999995, -9.196, -3.3280000000000003, 3.2640000000000002, 0.0, -7.751999999999999, -2.1399999999999997, -8.772
37, -4.830000000000001, -6.8039999999999985, 0.0, -6.132000000000001, -9.396, -10.296000000000001, 0.0, 0.0, 0.0, 8.074
